"marca_tiempo";"hora_solar";"acimut";"altura";"cenit";"radiacion_solar_global_horizontal";"radiacion_difusa";"radiacion_directa_horizontal";"radiacion_directa_perpendicular";"radiacion_directa_fachada";"radiacion_global_fachada"
"2021-09-07 15:45:00";"2021-09-07 14:42:05";98,2798715443678;49,2896066437158;40,7103933562842;667,9991455;100;567,9991455;430,552459695921;57,0436905451069;157,043690545107
"2021-09-07 15:50:00";"2021-09-07 14:47:05";98,1054964912177;48,0526740996089;41,9473259003911;651,0001831;100;551,0001831;409,81171298267;56,4613361184325;156,461336118432
"2021-09-07 15:55:00";"2021-09-07 14:52:05";97,9436814576911;46,815224688525;43,184775311475;629,9996338;100;529,9996338;386,449498083652;55,24024317011;155,24024317011
"2021-09-07 16:00:00";"2021-09-07 14:57:05";97,7934290741192;45,577305013795;44,422694986205;615,1963501;100;515,1963501;367,950907325284;54,4546981217026;154,454698121703
"2021-09-07 16:05:00";"2021-09-07 15:02:05";97,6538513631256;44,338956795516;45,661043204484;597,9996948;100;497,9996948;348,05285364895;53,2262954778018;153,226295477802
"2021-09-07 16:10:00";"2021-09-07 15:07:05";97,5241555734371;43,1002175170226;46,8997824829774;581,999939;100;481,999939;329,339253326006;51,9483045516563;151,948304551656
"2021-09-07 16:15:00";"2021-09-07 15:12:05";97,4036321690805;41,8611209728528;48,1388790271472;578,9993286;100;478,9993286;319,649346129829;51,9172151587956;151,917215158796
"2021-09-07 16:20:00";"2021-09-07 15:17:05";97,2916446034896;40,6216977353205;49,3783022646795;508,0003662;100;408,0003662;265,633413773806;44,3545910865961;144,354591086596
"2021-09-07 16:25:00";"2021-09-07 15:22:05";97,1876205788891;39,3819755535061;50,6180244464939;523,9990845;100;423,9990845;269,022072776404;46,1117389152299;146,11173891523
"2021-09-07 16:30:00";"2021-09-07 15:27:05";97,0910445473486;38,1419796958747;51,8580203041253;547;100;447;276,072690992336;48,5065742955161;148,506574295516
"2021-09-07 16:35:00";"2021-09-07 15:32:05";97,0014512544502;36,9017332456662;53,0982667543338;507,9985352;100;407,9985352;244,980442273194;44,0636731361154;144,063673136115
"2021-09-07 16:40:00";"2021-09-07 15:37:05";96,9184201621518;35,6612573565576;54,3387426434424;488,9998779;100;388,9998779;226,783800447917;41,7043539857813;141,704353985781
"2021-09-07 16:45:00";"2021-09-07 15:42:05";96,841570616067;34,4205714747734;55,5794285252266;434,999054;100;334,999054;189,362642529452;35,5597114812046;135,559711481205
"2021-09-07 16:50:00";"2021-09-07 15:47:05";96,7705576455271;33,1796935327574;56,8203064672426;390,1708374;100;290,1708374;158,800815590075;30,4165268257256;130,416526825726
"2021-09-07 16:55:00";"2021-09-07 15:52:05";96,705068303581;31,9386401186586;58,0613598813414;375,9985657;100;275,9985657;146,006210645971;28,4932039946452;128,493203994645
"2021-09-07 17:00:00";"2021-09-07 15:57:05";96,6448184694064;30,6974266251782;59,3025733748218;377,9997864;100;277,9997864;141,920085830609;28,1881540612507;128,188154061251
"2021-09-07 17:05:00";"2021-09-07 16:02:05";96,5895500481649;29,4560673807542;60,5439326192458;333,9959412;100;233,9959412;115,068920643218;23,2375970355817;123,237597035582
"2021-09-07 17:10:00";"2021-09-07 16:07:05";96,5390285136604;28,2145757655893;61,7854242344107;256,5009766;100;156,5009766;73,9897412079665;15,1771035614614;115,177103561461
"2021-09-07 17:15:00";"2021-09-07 16:12:05";96,4930407476903;26,9729643146358;63,0270356853642;245,9998932;100;145,9998932;66,221174090107;13,7843734379505;113,78437343795
"2021-09-07 17:20:00";"2021-09-07 16:17:05";96,4513931370644;25,7312448093379;64,2687551906621;326,9992371;100;226,9992371;98,5518095245613;20,7983789895556;120,798378989556
"2021-09-07 17:25:00";"2021-09-07 16:22:05";96,413909895154;24,4894283596564;65,5105716403436;207,0004578;100;107,0004578;44,3544010113166;9,48179375921869;109,481793759219
"2021-09-07 17:30:00";"2021-09-07 16:27:05";96,3804315797685;23,2475254776866;66,7524745223134;163,9998016;100;63,9998016;25,2609888743837;5,46535406990308;105,465354069903
"2021-09-07 17:35:00";"2021-09-07 16:32:05";96,3508137832869;22,0055461439895;67,9944538560105;119,9996262;100;19,9996262;7,49378677135628;1,63952788705097;101,639527887051
"2021-09-07 17:40:00";"2021-09-07 16:37:05";96,32492597446;20,7634998676054;69,2365001323946;98,99966431;98,99966431;0;0;0;98,99966431
"2021-09-07 17:45:00";"2021-09-07 16:42:05";96,302650474239;19,5213957405848;70,4786042594152;68,9991684;68,9991684;0;0;0;68,9991684
"2021-09-07 17:50:00";"2021-09-07 16:47:05";96,2838815504911;18,2792424877644;71,7207575122356;50,99956894;50,99956894;0;0;0;50,99956894
"2021-09-07 17:55:00";"2021-09-07 16:52:05";96,2685246185872;17,0370485124238;72,9629514875762;44,99969864;44,99969864;0;0;0;44,99969864
"2021-09-07 18:00:00";"2021-09-07 16:57:05";96,2564955366705;15,7948219383767;74,2051780616233;36,01627731;36,01627731;0;0;0;36,01627731
"2021-09-07 18:05:00";"2021-09-07 17:02:05";96,2477199859792;14,552570648991;75,447429351009;34;34;0;0;0;34
"2021-09-07 18:10:00";"2021-09-07 17:07:05";96,2421329279452;13,3103023235702;76,6896976764298;32,99981689;32,99981689;0;0;0;32,99981689
"2021-09-07 18:15:00";"2021-09-07 17:12:05";96,2396781309611;12,0680244714857;77,9319755285143;27,99995041;27,99995041;0;0;0;27,99995041
"2021-09-07 18:20:00";"2021-09-07 17:17:05";96,2403077607271;10,8257444644089;79,1742555355911;24,99991608;24,99991608;0;0;0;24,99991608
"2021-09-07 18:25:00";"2021-09-07 17:22:05";96,2439820289862;9,58346956695946;80,4165304330405;22;22;0;0;0;22
"2021-09-07 18:30:00";"2021-09-07 17:27:05";96,250668896239;8,34120696605793;81,6587930339421;19;19;0;0;0;19
"2021-09-07 18:35:00";"2021-09-07 17:32:05";96,2603438247392;7,09896379925061;82,9010362007494;18,00011635;18,00011635;0;0;0;18,00011635
"2021-09-07 18:40:00";"2021-09-07 17:37:05";96,2729895786935;5,85674718225396;84,143252817746;22,00024986;22,00024986;0;0;0;22,00024986
"2021-09-07 18:45:00";"2021-09-07 17:42:05";96,2885960691625;4,61456423595281;85,3854357640472;20,9997673;20,9997673;0;0;0;20,9997673
"2021-09-07 18:50:00";"2021-09-07 17:47:05";96,3071602416818;3,37242211307749;86,6275778869225;13,99950027;13,99950027;0;0;0;13,99950027
"2021-09-07 18:55:00";"2021-09-07 17:52:05";96,3286860051042;2,13032802477479;87,8696719752252;8,999733925;8,999733925;0;0;0;8,999733925
"2021-09-07 19:00:00";"2021-09-07 17:57:05";96,3531842006214;0,888289267285189;89,1117107327148;3,999933481;3,999933481;0;0;0;3,999933481
"2021-09-07 19:05:00";"2021-09-07 18:02:05";96,3806726103552;0;90;0;0;0;0;0;0
"2021-09-07 19:10:00";"2021-09-07 18:07:05";96,4111760053306;0;90;0;0;0;0;0;0
"2021-09-07 19:15:00";"2021-09-07 18:12:05";96,444726233057;0;90;0;0;0;0;0;0
"2021-09-07 19:20:00";"2021-09-07 18:17:05";96,4813623453583;0;90;0;0;0;0;0;0
"2021-09-07 19:25:00";"2021-09-07 18:22:05";96,5211307675184;0;90;0;0;0;0;0;0
"2021-09-07 19:30:00";"2021-09-07 18:27:05";96,564085510243;0;90;0;0;0;0;0;0
"2021-09-07 19:35:00";"2021-09-07 18:32:05";96,6102884264034;0;90;0;0;0;0;0;0
"2021-09-07 19:40:00";"2021-09-07 18:37:05";96,6598095150135;0;90;0;0;0;0;0;0
"2021-09-07 19:45:00";"2021-09-07 18:42:05";96,7127272754273;0;90;0;0;0;0;0;0
"2021-09-07 19:50:00";"2021-09-07 18:47:05";96,7691291153145;0;90;0;0;0;0;0;0
"2021-09-07 19:55:00";"2021-09-07 18:52:05";96,8291118166164;0;90;0;0;0;0;0;0
"2021-09-07 20:00:00";"2021-09-07 18:57:05";96,8927820643858;0;90;0;0;0;0;0;0
"2021-09-07 20:05:00";"2021-09-07 19:02:05";96,9602570442128;0;90;0;0;0;0;0;0
"2021-09-07 20:10:00";"2021-09-07 19:07:05";97,0316651148308;0;90;0;0;0;0;0;0
"2021-09-07 20:15:00";"2021-09-07 19:12:05";97,1071465635098;0;90;0;0;0;0;0;0
"2021-09-07 20:20:00";"2021-09-07 19:17:05";97,1868544530059;0;90;0;0;0;0;0;0
"2021-09-07 20:25:00";"2021-09-07 19:22:05";97,270955570154;0;90;0;0;0;0;0;0
"2021-09-07 20:30:00";"2021-09-07 19:27:05";97,3596314877195;0;90;0;0;0;0;0;0
"2021-09-07 20:35:00";"2021-09-07 19:32:05";97,4530797528814;0;90;0;0;0;0;0;0
"2021-09-07 20:40:00";"2021-09-07 19:37:05";97,5515152177563;0;90;0;0;0;0;0;0
"2021-09-07 20:45:00";"2021-09-07 19:42:05";97,655171529746;0;90;0;0;0;0;0;0
"2021-09-07 20:50:00";"2021-09-07 19:47:05";97,7643028022509;0;90;0;0;0;0;0;0
"2021-09-07 20:55:00";"2021-09-07 19:52:05";97,8791854895323;0;90;0;0;0;0;0;0
"2021-09-07 21:00:00";"2021-09-07 19:57:05";98,0001204932993;0;90;0;0;0;0;0;0
"2021-09-07 21:05:00";"2021-09-07 20:02:05";98,1274355330742;0;90;0;0;0;0;0;0
"2021-09-07 21:10:00";"2021-09-07 20:07:05";98,2614878176734;0;90;0;0;0;0;0;0
"2021-09-07 21:15:00";"2021-09-07 20:12:05";98,4026670614051;0;90;0;0;0;0;0;0
"2021-09-07 21:20:00";"2021-09-07 20:17:05";98,5513988960397;0;90;0;0;0;0;0;0
"2021-09-07 21:25:00";"2021-09-07 20:22:05";98,7081487384905;0;90;0;0;0;0;0;0
"2021-09-07 21:30:00";"2021-09-07 20:27:05";98,8734261847935;0;90;0;0;0;0;0;0
"2021-09-07 21:35:00";"2021-09-07 20:32:05";99,0477900137507;0;90;0;0;0;0;0;0
"2021-09-07 21:40:00";"2021-09-07 20:37:05";99,231853899025;0;90;0;0;0;0;0;0
"2021-09-07 21:45:00";"2021-09-07 20:42:05";99,4262929471202;0;90;0;0;0;0;0;0
"2021-09-07 21:50:00";"2021-09-07 20:47:05";99,6318512013448;0;90;0;0;0;0;0;0
"2021-09-07 21:55:00";"2021-09-07 20:52:05";99,8493502794859;0;90;0;0;0;0;0;0
"2021-09-07 22:00:00";"2021-09-07 20:57:05";100,079699346753;0;90;0;0;0;0;0;0
"2021-09-07 22:05:00";"2021-09-07 21:02:05";100,323906667146;0;90;0;0;0;0;0;0
"2021-09-07 22:10:00";"2021-09-07 21:07:05";100,583093027759;0;90;0;0;0;0;0;0
"2021-09-07 22:15:00";"2021-09-07 21:12:05";100,85850739423;0;90;0;0;0;0;0;0
"2021-09-07 22:20:00";"2021-09-07 21:17:05";101,151545234892;0;90;0;0;0;0;0;0
"2021-09-07 22:25:00";"2021-09-07 21:22:05";101,463770050488;0;90;0;0;0;0;0;0
"2021-09-07 22:30:00";"2021-09-07 21:27:05";101,796938771227;0;90;0;0;0;0;0;0
"2021-09-07 22:35:00";"2021-09-07 21:32:05";102,153031840757;0;90;0;0;0;0;0;0
"2021-09-07 22:40:00";"2021-09-07 21:37:05";102,534289007076;0;90;0;0;0;0;0;0
"2021-09-07 22:45:00";"2021-09-07 21:42:05";102,943252096198;0;90;0;0;0;0;0;0
"2021-09-07 22:50:00";"2021-09-07 21:47:05";103,382816372531;0;90;0;0;0;0;0;0
"2021-09-07 22:55:00";"2021-09-07 21:52:05";103,856292512866;0;90;0;0;0;0;0;0
"2021-09-07 23:00:00";"2021-09-07 21:57:05";104,367481768865;0;90;0;0;0;0;0;0
"2021-09-07 23:05:00";"2021-09-07 22:02:05";104,920767605884;0;90;0;0;0;0;0;0
"2021-09-07 23:10:00";"2021-09-07 22:07:05";105,521228037945;0;90;0;0;0;0;0;0
"2021-09-07 23:15:00";"2021-09-07 22:12:05";106,174774100872;0;90;0;0;0;0;0;0
"2021-09-07 23:20:00";"2021-09-07 22:17:05";106,888321513162;0;90;0;0;0;0;0;0
"2021-09-07 23:25:00";"2021-09-07 22:22:05";107,670004690844;0;90;0;0;0;0;0;0
"2021-09-07 23:30:00";"2021-09-07 22:27:05";108,529445066984;0;90;0;0;0;0;0;0
"2021-09-07 23:35:00";"2021-09-07 22:32:05";109,478089312914;0;90;0;0;0;0;0;0
"2021-09-07 23:40:00";"2021-09-07 22:37:05";110,529637785639;0;90;0;0;0;0;0;0
"2021-09-07 23:45:00";"2021-09-07 22:42:05";111,700589536252;0;90;0;0;0;0;0;0
"2021-09-07 23:50:00";"2021-09-07 22:47:05";113,010937579327;0;90;0;0;0;0;0;0
"2021-09-07 23:55:00";"2021-09-07 22:52:05";114,485056512935;0;90;0;0;0;0;0;0
"2021-09-08 00:00:00";"2021-09-07 22:57:26";116,152832647902;0;90;0;0;0;0;0;0
"2021-09-08 00:05:00";"2021-09-07 23:02:26";118,051090858966;0;90;0;0;0;0;0;0
"2021-09-08 00:10:00";"2021-09-07 23:07:26";120,225363561599;0;90;0;0;0;0;0;0
"2021-09-08 00:15:00";"2021-09-07 23:12:26";122,732005857037;0;90;0;0;0;0;0;0
"2021-09-08 00:20:00";"2021-09-07 23:17:26";125,640545562484;0;90;0;0;0;0;0;0
"2021-09-08 00:25:00";"2021-09-07 23:22:26";129,03588575745;0;90;0;0;0;0;0;0
"2021-09-08 00:30:00";"2021-09-07 23:27:26";133,019404007474;0;90;0;0;0;0;0;0
"2021-09-08 00:35:00";"2021-09-07 23:32:26";137,706900833465;0;90;0;0;0;0;0;0
"2021-09-08 00:40:00";"2021-09-07 23:37:26";143,219577012489;0;90;0;0;0;0;0;0
"2021-09-08 00:45:00";"2021-09-07 23:42:26";149,662185476274;0;90;0;0;0;0;0;0
"2021-09-08 00:50:00";"2021-09-07 23:47:26";157,08254388357;0;90;0;0;0;0;0;0
"2021-09-08 00:55:00";"2021-09-07 23:52:26";165,414370290786;0;90;0;0;0;0;0;0
"2021-09-08 01:00:00";"2021-09-07 23:57:26";174,426256274084;0;90;0;0;0;0;0;0
"2021-09-08 01:05:00";"2021-09-08 00:02:26";-176,085858740096;0;90;0;0;0;0;0;0
"2021-09-08 01:10:00";"2021-09-08 00:07:26";-166,533642049092;0;90;0;0;0;0;0;0
"2021-09-08 01:15:00";"2021-09-08 00:12:26";-157,684747894938;0;90;0;0;0;0;0;0
"2021-09-08 01:20:00";"2021-09-08 00:17:26";-149,829195427287;0;90;0;0;0;0;0;0
"2021-09-08 01:25:00";"2021-09-08 00:22:26";-143,053448217389;0;90;0;0;0;0;0;0
"2021-09-08 01:30:00";"2021-09-08 00:27:26";-137,302764329797;0;90;0;0;0;0;0;0
"2021-09-08 01:35:00";"2021-09-08 00:32:26";-132,454025417631;0;90;0;0;0;0;0;0
"2021-09-08 01:40:00";"2021-09-08 00:37:26";-128,366431981325;0;90;0;0;0;0;0;0
"2021-09-08 01:45:00";"2021-09-08 00:42:26";-124,907665772471;0;90;0;0;0;0;0;0
"2021-09-08 01:50:00";"2021-09-08 00:47:26";-121,963822916107;0;90;0;0;0;0;0;0
"2021-09-08 01:55:00";"2021-09-08 00:52:26";-119,440994569053;0;90;0;0;0;0;0;0
"2021-09-08 02:00:00";"2021-09-08 00:57:26";-117,263354030649;0;90;0;0;0;0;0;0
"2021-09-08 02:05:00";"2021-09-08 01:02:26";-115,370200659299;0;90;0;0;0;0;0;0
"2021-09-08 02:10:00";"2021-09-08 01:07:26";-113,713022989055;0;90;1,999900341;1,999900341;0;0;0;1,999900341
"2021-09-08 02:15:00";"2021-09-08 01:12:26";-112,252959264283;0;90;0;0;0;0;0;0
"2021-09-08 02:20:00";"2021-09-08 01:17:26";-110,958732317017;0;90;0;0;0;0;0;0
"2021-09-08 02:25:00";"2021-09-08 01:22:26";-109,805019392866;0;90;0;0;0;0;0;0
"2021-09-08 02:30:00";"2021-09-08 01:27:26";-108,771183298002;0;90;0;0;0;0;0;0
"2021-09-08 02:35:00";"2021-09-08 01:32:26";-107,840290182492;0;90;0;0;0;0;0;0
"2021-09-08 02:40:00";"2021-09-08 01:37:26";-106,998349593051;0;90;0;0;0;0;0;0
"2021-09-08 02:45:00";"2021-09-08 01:42:26";-106,233725048412;0;90;0;0;0;0;0;0
"2021-09-08 02:50:00";"2021-09-08 01:47:26";-105,536674931198;0;90;0;0;0;0;0;0
"2021-09-08 02:55:00";"2021-09-08 01:52:26";-104,898992987046;0;90;0;0;0;0;0;0
"2021-09-08 03:00:00";"2021-09-08 01:57:26";-104,313725159605;0;90;0;0;0;0;0;0
"2021-09-08 03:05:00";"2021-09-08 02:02:26";-103,774945170618;0;90;0;0;0;0;0;0
"2021-09-08 03:10:00";"2021-09-08 02:07:26";-103,277575537901;0;90;0;0;0;0;0;0
"2021-09-08 03:15:00";"2021-09-08 02:12:26";-102,8172439361;0;90;0;0;0;0;0;0
"2021-09-08 03:20:00";"2021-09-08 02:17:26";-102,390167210393;0;90;0;0;0;0;0;0
"2021-09-08 03:25:00";"2021-09-08 02:22:26";-101,993057156705;0;90;0;0;0;0;0;0
"2021-09-08 03:30:00";"2021-09-08 02:27:26";-101,623043538253;0;90;0;0;0;0;0;0
"2021-09-08 03:35:00";"2021-09-08 02:32:26";-101,277610832295;0;90;0;0;0;0;0;0
"2021-09-08 03:40:00";"2021-09-08 02:37:26";-100,954545977865;0;90;0;0;0;0;0;0
"2021-09-08 03:45:00";"2021-09-08 02:42:26";-100,651894987828;0;90;0;0;0;0;0;0
"2021-09-08 03:50:00";"2021-09-08 02:47:26";-100,367926742818;0;90;0;0;0;0;0;0
"2021-09-08 03:55:00";"2021-09-08 02:52:26";-100,101102634934;0;90;0;0;0;0;0;0
"2021-09-08 04:00:00";"2021-09-08 02:57:26";-99,8500510005643;0;90;0;0;0;0;0;0
"2021-09-08 04:05:00";"2021-09-08 03:02:26";-99,6135454933928;0;90;0;0;0;0;0;0
"2021-09-08 04:10:00";"2021-09-08 03:07:26";-99,3904867145501;0;90;0;0;0;0;0;0
"2021-09-08 04:15:00";"2021-09-08 03:12:26";-99,1798865475886;0;90;0;0;0;0;0;0
"2021-09-08 04:20:00";"2021-09-08 03:17:26";-98,9808547495006;0;90;0;0;0;0;0;0
"2021-09-08 04:25:00";"2021-09-08 03:22:26";-98,792587431424;0;90;8,32e-05;8,32e-05;0;0;0;8,32e-05
"2021-09-08 04:30:00";"2021-09-08 03:27:26";-98,6143571286132;0;90;0;0;0;0;0;0
"2021-09-08 04:35:00";"2021-09-08 03:32:26";-98,4455042122561;0;90;0;0;0;0;0;0
"2021-09-08 04:40:00";"2021-09-08 03:37:26";-98,2854294385108;0;90;0;0;0;0;0;0
"2021-09-08 04:45:00";"2021-09-08 03:42:26";-98,1335874648522;0;90;0;0;0;0;0;0
"2021-09-08 04:50:00";"2021-09-08 03:47:26";-97,9894811920955;0;90;0;0;0;0;0;0
"2021-09-08 04:55:00";"2021-09-08 03:52:26";-97,8526568135963;0;90;0;0;0;0;0;0
"2021-09-08 05:00:00";"2021-09-08 03:57:26";-97,7226994721294;0;90;0;0;0;0;0;0
"2021-09-08 05:05:00";"2021-09-08 04:02:26";-97,599229440612;0;90;0;0;0;0;0;0
"2021-09-08 05:10:00";"2021-09-08 04:07:26";-97,4818987558107;0;90;0;0;0;0;0;0
"2021-09-08 05:15:00";"2021-09-08 04:12:26";-97,370388244939;0;90;0;0;0;0;0;0
"2021-09-08 05:20:00";"2021-09-08 04:17:26";-97,2644048940395;0;90;0;0;0;0;0;0
"2021-09-08 05:25:00";"2021-09-08 04:22:26";-97,1636795145589;0;90;0;0;0;0;0;0
"2021-09-08 05:30:00";"2021-09-08 04:27:26";-97,0679646708307;0;90;0;0;0;0;0;0
"2021-09-08 05:35:00";"2021-09-08 04:32:26";-96,9770328364986;0;90;0;0;0;0;0;0
"2021-09-08 05:40:00";"2021-09-08 04:37:26";-96,890674752402;0;90;0;0;0;0;0;0
"2021-09-08 05:45:00";"2021-09-08 04:42:26";-96,8086979622526;0;90;0;0;0;0;0;0
"2021-09-08 05:50:00";"2021-09-08 04:47:26";-96,7309255056693;0;90;0;0;0;0;0;0
"2021-09-08 05:55:00";"2021-09-08 04:52:26";-96,6571947509026;0;90;0;0;0;0;0;0
"2021-09-08 06:00:00";"2021-09-08 04:57:26";-96,587356351943;0;90;0;0;0;0;0;0
"2021-09-08 06:05:00";"2021-09-08 05:02:26";-96,5212733167393;0;90;0;0;0;0;0;0
"2021-09-08 06:10:00";"2021-09-08 05:07:26";-96,4588201750058;0;90;0;0;0;0;0;0
"2021-09-08 06:15:00";"2021-09-08 05:12:26";-96,3998822356054;0;90;0;0;0;0;0;0
"2021-09-08 06:20:00";"2021-09-08 05:17:26";-96,3443549248176;0;90;0;0;0;0;0;0
"2021-09-08 06:25:00";"2021-09-08 05:22:26";-96,2921431979373;0;90;0;0;0;0;0;0
"2021-09-08 06:30:00";"2021-09-08 05:27:26";-96,2431610176615;0;90;0;0;0;0;0;0
"2021-09-08 06:35:00";"2021-09-08 05:32:26";-96,1973308935966;0;90;0;0;0;0;0;0
"2021-09-08 06:40:00";"2021-09-08 05:37:26";-96,1545834780051;0;90;0;0;0;0;0;0
"2021-09-08 06:45:00";"2021-09-08 05:42:26";-96,1148572136033;0;90;0;0;0;0;0;0
"2021-09-08 06:50:00";"2021-09-08 05:47:26";-96,0780980298459;0;90;0;0;0;0;0;0
"2021-09-08 06:55:00";"2021-09-08 05:52:26";-96,0442590846984;0;90;0;0;0;0;0;0
"2021-09-08 07:00:00";"2021-09-08 05:57:26";-96,0133005494131;0;90;1,500079155;1,500079155;0;0;0;1,500079155
"2021-09-08 07:05:00";"2021-09-08 06:02:26";-95,9851894342988;0,631885837714631;89,3681141622854;3,497242689;3,497242689;0;0;0;3,497242689
"2021-09-08 07:10:00";"2021-09-08 06:07:26";-95,9598994539215;1,87478626985284;88,1252137301472;6,000033379;6,000033379;0;0;0;6,000033379
"2021-09-08 07:15:00";"2021-09-08 06:12:26";-95,9374109305918;3,11774080715679;86,8822591928432;8,50008297;8,50008297;0;0;0;8,50008297
"2021-09-08 07:20:00";"2021-09-08 06:17:26";-95,9177107353992;4,36074294090062;85,6392570590994;12;12;0;0;0;12
"2021-09-08 07:25:00";"2021-09-08 06:22:26";-95,9007922664511;5,60378625146319;84,3962137485368;15;15;0;0;0;15
"2021-09-08 07:30:00";"2021-09-08 06:27:26";-95,8866554643632;6,8468643846007;83,1531356153993;21,00015068;21,00015068;0;0;0;21,00015068
"2021-09-08 07:35:00";"2021-09-08 06:32:26";-95,8753068654461;8,08997102790295;81,910028972097;27,00004959;27,00004959;0;0;0;27,00004959
"2021-09-08 07:40:00";"2021-09-08 06:37:26";-95,8667596934384;9,33309988724559;80,6669001127544;33,00014114;33,00014114;0;0;0;33,00014114
"2021-09-08 07:45:00";"2021-09-08 06:42:26";-95,8610339910605;10,5762446630489;79,4237553369511;40,00049973;40,00049973;0;0;0;40,00049973
"2021-09-08 07:50:00";"2021-09-08 06:47:26";-95,8581567931138;11,819399026147;78,180600973853;46,99648285;46,99648285;0;0;0;46,99648285
"2021-09-08 07:55:00";"2021-09-08 06:52:26";-95,8581623433308;13,0625565930648;76,9374434069352;53,00053406;53,00053406;0;0;0;53,00053406
"2021-09-08 08:00:00";"2021-09-08 06:57:26";-95,861092357708;14,3057109004872;75,6942890995128;64,00018311;64,00018311;0;0;0;64,00018311
"2021-09-08 08:05:00";"2021-09-08 07:02:26";-95,8669963376326;15,548855378691;74,451144621309;65,50003052;65,50003052;0;0;0;65,50003052
"2021-09-08 08:10:00";"2021-09-08 07:07:26";-95,8759319367554;16,7919833236926;73,2080166763074;71,00050354;71,00050354;0;0;0;71,00050354
"2021-09-08 08:15:00";"2021-09-08 07:12:26";-95,887965386287;18,0350878678406;71,9649121321594;80,0001297;80,0001297;0;0;0;80,0001297
"2021-09-08 08:20:00";"2021-09-08 07:17:26";-95,9031719842074;19,2781619485558;70,7218380514442;85,00026703;85,00026703;0;0;0;85,00026703
"2021-09-08 08:25:00";"2021-09-08 07:22:26";-95,9216366548143;20,5211982748897;69,4788017251103;89;89;0;0;0;89
"2021-09-08 08:30:00";"2021-09-08 07:27:26";-95,9434545860965;21,7641892915308;68,2358107084692;86,99996948;86,99996948;0;0;0;86,99996948
"2021-09-08 08:35:00";"2021-09-08 07:32:26";-95,9687319536519;23,0071271398451;66,9928728601549;88,00016785;88,00016785;0;0;0;88,00016785
"2021-09-08 08:40:00";"2021-09-08 07:37:26";-95,9975867412891;24,2500036154799;65,7499963845201;92,00016785;92,00016785;0;0;0;92,00016785
"2021-09-08 08:45:00";"2021-09-08 07:42:26";-96,0301496701104;25,492810121995;64,507189878005;96,00001526;96,00001526;0;0;0;96,00001526
"2021-09-08 08:50:00";"2021-09-08 07:47:26";-96,0665652498074;26,7355376199097;63,2644623800904;109,0008621;100;9,00086210000001;4,04924505507953;0;100
"2021-09-08 08:55:00";"2021-09-08 07:52:26";-96,1069929681691;27,9781765704609;62,0218234295391;125,0007477;100;25,0007477;11,7287313277255;0;100
"2021-09-08 09:00:00";"2021-09-08 07:57:26";-96,1516086374821;29,2207168732586;60,7792831267413;144,0006714;100;44,0006714;21,4800390404163;0;100
"2021-09-08 09:05:00";"2021-09-08 08:02:26";-96,2006059196563;30,4631477968962;59,5368522031038;169,5008698;100;69,5008698;35,2358334776904;0;100
"2021-09-08 09:10:00";"2021-09-08 08:07:26";-96,2541980556704;31,7054579014168;58,2945420985832;195,000473;100;95,000473;49,9277546637189;0;100
"2021-09-08 09:15:00";"2021-09-08 08:12:26";-96,3126198293993;32,9476349513522;57,0523650486478;201;100;101;54,9311034079933;0;100
"2021-09-08 09:20:00";"2021-09-08 08:17:26";-96,376129801233;34,1896658178283;55,8103341821717;207,0001984;100;107,0001984;60,1270700216017;0;100
"2021-09-08 09:25:00";"2021-09-08 08:22:26";-96,4450128533196;35,4315363679609;54,5684636320391;224,0005951;100;124,0005951;71,8868329900806;0;100
"2021-09-08 09:30:00";"2021-09-08 08:27:26";-96,519583096005;36,6732313394435;53,3267686605565;244,0001068;100;144,0001068;86,0041345150557;0;100
"2021-09-08 09:35:00";"2021-09-08 08:32:26";-96,6001871944055;37,914734197834;52,085265802166;259,0002136;100;159,0002136;97,7037392909494;0;100
"2021-09-08 09:40:00";"2021-09-08 08:37:26";-96,6872081854399;39,1560269735674;50,8439730264327;268,0004272;100;168,0004272;106,081243365545;0;100
"2021-09-08 09:45:00";"2021-09-08 08:42:26";-96,7810698695384;40,3970900751358;49,6029099248642;277,0000916;100;177,0000916;114,710435905148;0;100
"2021-09-08 09:50:00";"2021-09-08 08:47:26";-96,882241878289;41,6379020741579;48,3620979258421;287,0004883;100;187,0004883;124,247004264066;0;100
"2021-09-08 09:55:00";"2021-09-08 08:52:26";-96,9912455402682;42,8784394571667;47,1215605428333;300,0001221;100;200,0001221;136,089115697076;0;100
"2021-09-08 10:00:00";"2021-09-08 08:57:26";-97,1086606932854;44,118676337846;45,881323662154;313,0001526;100;213,0001526;148,279383714627;0;100
